Date,close,EMA20,EMA50,EMA100,RSI,MACDH,CCI,WMR,OBV,TRIX,ATR,ForceIndex,AccDis,Aaron,timeseries
4/19/2016,101.38,-6.86,-4.26,-4.65,-18.38,-0.56,-172.86,88.96,20898472423,0.31,1.97,-42695756.58,18130782801,8,110.6
4/20/2016,101.6,-6.54,-4.1,-4.45,-19.14,-0.66,-174.36,83.1,20881660352,0.28,1.97,-51991212.38,18117781934,4,110.01
4/21/2016,100.44,-7.49,-5.27,-5.61,-15.37,-0.78,-212.74,93.45,20853442991,0.26,1.95,-59617085.26,18100191473,0,109.11
4/22/2016,100.15,-7.57,-5.55,-5.89,-14.45,-0.85,-235.32,86.36,20827876800,0.23,1.94,-40448170.22,18092053802,-104,108.11
4/25/2016,99.55,-7.91,-6.13,-6.47,-12.54,-0.9,-253.27,92.77,20808868583,0.2,1.89,-14982588.26,18089544387,-108,106.93
4/26/2016,98.82,-8.35,-6.81,-7.17,-10.26,-0.94,-257.33,94.81,20785134109,0.16,1.85,-19469072.16,18084424749,-112,105.89
4/27/2016,92.29,-13.99,-13.03,-13.54,3.42,-1.34,-394.02,87.19,20732357001,0.12,2.34,-170486354.9,18088428988,-116,103.82
4/28/2016,89.3,-15.89,-15.61,-16.31,7.24,-1.72,-353.52,96.8,20669441860,0.06,2.43,-212347297.8,18083523494,-120,101.27
4/29/2016,88.21,-15.89,-16.26,-17.17,8.45,-1.94,-324.88,93.81,20599557047,0,2.42,-225333538.9,18079226808,-124,98.84
5/2/2016,88.11,-14.99,-15.94,-17.03,8.56,-1.98,-283.3,93.8,20525646531,-0.07,2.37,-222932950.5,18079516798,-128,96.78
5/3/2016,89.65,-12.7,-14.05,-15.3,2.28,-1.8,-233.68,86.09,20474305504,-0.13,2.35,-197250557,18089103870,-128,95.15
5/4/2016,88.66,-12.91,-14.67,-16.07,3.73,-1.64,-214.64,91.01,20437679810,-0.19,2.33,-55703203.64,18083949346,-128,93.69
5/5/2016,88.28,-12.5,-14.65,-16.23,5.09,-1.51,-210.21,94.92,20410324554,-0.25,2.27,-13341270.02,18088592771,-128,92.02
5/6/2016,87.76,-12.25,-14.77,-16.51,5.82,-1.36,-201.43,94.64,20387935616,-0.3,2.22,-2946195.96,18092450457,-144,90.5
5/9/2016,87.83,-11.49,-14.32,-16.22,5.36,-1.16,-186.26,94.03,20381679785,-0.34,2.15,-1332885.34,18087754703,-144,89.3
5/10/2016,88.46,-10.3,-13.35,-15.37,2.52,-0.92,-177.81,89.59,20370795065,-0.38,2.1,-14794498.34,18083225382,-144,88.64
5/11/2016,87.55,-10.62,-13.89,-16.06,4.11,-0.75,-172.81,95.49,20362371619,-0.41,2.03,-11898332.12,18078755675,-144,88.25
5/12/2016,85.38,-12.04,-15.63,-17.97,7.47,-0.72,-186.86,94.62,20345863335,-0.45,2.12,-38199712.58,18068440755,-160,87.74
5/13/2016,85.56,-11.2,-15.04,-17.53,6.58,-0.62,-183.97,93.37,20346973580,-0.47,2.09,-32056784.9,18054011692,-160,87.35
5/16/2016,88.92,-7.57,-11.41,-13.99,-7.74,-0.28,-150.34,52.27,20353834692,-0.49,2.22,8459662.6,18051240400,-160,87.66
5/17/2016,88.53,-7.67,-11.53,-14.19,-6.88,-0.05,-140.94,52.2,20344575049,-0.5,2.18,757721.04,18039062951,-160,88.04
5/18/2016,89.6,-6.45,-10.25,-12.96,-10.87,0.2,-123.94,20.84,20349471705,-0.5,2.15,14985950.56,18032239325,-160,88.88
5/19/2016,89.24,-6.63,-10.39,-13.16,-9.95,0.35,-125.74,26.44,20363542880,-0.5,2.07,45914694.82,18033736340,-160,89.7
5/20/2016,90.26,-5.55,-9.19,-12,-13.79,0.53,-93.48,10.58,20375140695,-0.48,2.01,50849852.76,18042031700,-156,90.88
5/23/2016,91.47,-4.4,-7.87,-10.67,-18.04,0.71,-24.46,9.84,20382090288,-0.46,2.01,18883808.32,18042636055,-152,92.4
5/24/2016,92.94,-3.12,-6.34,-9.12,-22.71,0.91,70.64,2.2,20405451303,-0.44,1.98,32874540.72,18052185100,-144,94.27
5/25/2016,94.66,-1.74,-4.63,-7.35,-27.53,1.12,124.94,1.17,20428128261,-0.4,1.97,37166074.2,18068197179,-144,95.83
5/26/2016,95.45,-1.33,-3.89,-6.53,-29.56,1.27,113.16,2.84,20468159872,-0.36,1.98,48258228.52,18090944421,-140,97.17
5/27/2016,95.39,-1.73,-3.99,-6.55,-29.33,1.31,75,3.37,20494518041,-0.31,1.93,41288836.16,18116086978,-136,98.28
5/31/2016,94.9,-2.48,-4.5,-7,-27.36,1.25,36.45,7.73,20504811038,-0.26,1.9,27942217.78,18143907206,-132,99.18
6/1/2016,93.5,-3.99,-5.86,-8.33,-22.04,1.08,-5.43,20.16,20502241344,-0.22,1.87,9442486.82,18162254993,-128,99.88
6/2/2016,92.76,-4.75,-6.53,-8.99,-19.43,0.87,-47.63,28.05,20483904909,-0.19,1.87,-9798755.14,18180456228,-40,100.26
6/3/2016,92.96,-4.59,-6.28,-8.72,-20.16,0.72,-42.31,30.95,20460003219,-0.16,1.8,-17558882.74,18191675467,-40,100.52
6/6/2016,93.67,-3.98,-5.55,-7.95,-22.76,0.64,-15.57,36.71,20448028278,-0.13,1.98,-13815252.3,18194710457,-16,100.79
6/7/2016,94.07,-3.71,-5.14,-7.5,-24.21,0.59,-24.78,34.38,20448996669,-0.1,1.93,-7876389.52,18191275407,-16,101.05
6/8/2016,93.98,-3.91,-5.22,-7.53,-23.81,0.52,-36.01,35.46,20451630092,-0.08,1.85,-83136.08,18190715530,-16,101.27
6/9/2016,94.69,-3.37,-4.53,-6.79,-26.53,0.5,-33.93,30.39,20467622105,-0.05,1.83,9642612.98,18186667417,-16,101.44
6/10/2016,93.87,-4.26,-5.33,-7.55,-22.67,0.42,-50.78,49.2,20471570553,-0.03,1.78,3301495.96,18180571006,-16,101.08
6/13/2016,92.38,-5.68,-6.75,-8.96,-16.46,0.25,-89.9,86.5,20463256401,-0.02,1.8,-11336146.82,18171017395,-16,100.31
6/14/2016,92.5,-5.5,-6.56,-8.77,-17,0.13,-109.5,84.22,20456846749,-0.01,1.79,-12362536.16,18164126965,-16,99.84
6/15/2016,92.18,-5.74,-6.81,-9,-15.67,0.04,-121.8,90.3,20448717677,0,1.76,-13871764.32,18153992079,-16,99.21
6/16/2016,92.59,-5.29,-6.34,-8.52,-17.71,0,-152.46,74.57,20441533697,0,1.76,-15080357.76,18145675097,-16,98.73
6/17/2016,90.37,-7.27,-8.42,-10.63,-9.15,-0.16,-238.66,99.54,20428490661,0,1.79,-36967085.5,18126912775,-16,97.71
6/20/2016,90.14,-7.26,-8.51,-10.74,-8.38,-0.27,-254.55,98.98,20416169344,-0.01,1.77,-27219925.72,18107690927,-20,96.75
6/21/2016,90.95,-6.31,-7.59,-9.83,-12.65,-0.27,-242.75,82.89,20404570909,-0.02,1.77,-22227782.38,18092970288,-24,96.09
6/22/2016,90.59,-6.5,-7.83,-10.09,-11.28,-0.28,-213.83,87.88,20393017695,-0.03,1.75,-22447064.64,18078873912,-28,95.54
6/23/2016,91.14,-5.86,-7.19,-9.45,-14.23,-0.23,-204.46,80.26,20381647156,-0.03,1.7,-21469442.9,18064095950,-36,95.34
6/24/2016,88.44,-8.22,-9.7,-12.01,-4.96,-0.36,-290.81,89.78,20367415989,-0.05,1.83,-35049925.9,18057183597,-136,94.74
6/27/2016,87.08,-9.14,-10.82,-13.2,-1.39,-0.5,-308.41,93.64,20350742765,-0.06,1.83,-46148213.6,18053700544,-140,93.97
6/28/2016,88.63,-7.34,-9.1,-11.52,-9.03,-0.46,-243.77,75.38,20335049252,-0.08,1.82,-39368800.26,18054189415,-140,93.59
6/29/2016,89.44,-6.38,-8.16,-10.59,-12.62,-0.35,-191.02,63.04,20332505764,-0.09,1.75,-31347000.5,18063927979,-140,93.31
6/30/2016,90.64,-5.16,-6.88,-9.31,-17.56,-0.18,-148.05,46.19,20330681511,-0.1,1.73,-26292695.62,18075084054,-140,93.24
7/1/2016,90.93,-4.88,-6.53,-8.94,-18.71,-0.04,-120.61,37.06,20349124836,-0.11,1.69,15884975.94,18089965076,-140,93.29
7/5/2016,90.03,-5.7,-7.33,-9.74,-15.39,0,-150.73,49.49,20371351557,-0.11,1.67,23579273.28,18108380874,-140,93.28
7/6/2016,90.57,-5.14,-6.72,-9.12,-17.69,0.07,-136.77,35.52,20391679114,-0.11,1.65,14383851.66,18124394986,-140,93.48
7/7/2016,90.98,-4.75,-6.25,-8.63,-19.43,0.14,-92.64,17.63,20409728381,-0.11,1.6,10527272.44,18134114105,-140,93.8
7/8/2016,91.72,-4.1,-5.49,-7.83,-22.51,0.23,-54.82,3.9,20426392797,-0.1,1.55,6205538.24,18141214898,-140,94.4
7/11/2016,92.02,-3.91,-5.18,-7.48,-23.74,0.3,-11.59,10.89,20442610894,-0.09,1.51,6123695.62,18146211903,-140,95.01
7/12/2016,92.46,-3.61,-4.75,-7,-25.56,0.37,9.02,4.52,20469203526,-0.08,1.45,13237370.16,18150668213,-140,95.57
7/13/2016,91.91,-4.24,-5.29,-7.5,-22.77,0.36,-5.6,13.39,20484427905,-0.07,1.41,7046729.64,18145378175,-128,96.03
7/14/2016,93.83,-2.57,-3.43,-5.57,-30.27,0.46,63.38,2.67,20502408173,-0.05,1.46,19930180.72,18147378802,-128,96.85
7/15/2016,93.82,-2.81,-3.5,-5.56,-30.22,0.5,75.47,6.67,20508578622,-0.04,1.41,15590915.5,18144680000,-128,97.68
7/18/2016,94.87,-2.06,-2.55,-4.52,-33.86,0.57,76.03,3.75,20517288855,-0.02,1.42,21826930.86,18148590289,-24,98.45
7/19/2016,94.91,-2.3,-2.61,-4.49,-33.99,0.59,53.53,4,20525921580,0,1.37,19890433.52,18155216320,-24,99.13
7/20/2016,95,-2.47,-2.61,-4.41,-34.31,0.57,40.18,8.12,20544987933,0.03,1.32,23211539.74,18164653092,-16,99.85
7/21/2016,94.47,-3.19,-3.21,-4.94,-30.85,0.5,15.15,23.68,20549730082,0.04,1.36,4800229.94,18163728568,-12,100.35
7/22/2016,93.7,-4.06,-4.02,-5.7,-26.12,0.37,-30.79,35.29,20554836894,0.06,1.34,500198.9,18162953483,-12,100.7
7/25/2016,92.38,-5.34,-5.33,-6.98,-19.08,0.18,-71.18,55.2,20544568349,0.07,1.38,-17824604.3,18153198810,-12,100.44
7/26/2016,91.71,-5.91,-5.96,-7.6,-15.93,0.01,-104.7,80.48,20518295854,0.07,1.4,-25550979.84,18132942133,-12,99.82
7/27/2016,97.99,-0.13,0.12,-1.39,-37.19,0.3,118.65,16.87,20505237130,0.08,1.84,89961146.66,18100827082,4,100.56
7/28/2016,99.38,0.66,1.25,-0.1,-40,0.55,99.24,1.37,20506692780,0.1,1.83,104511376.9,18080051638,8,101.53
7/29/2016,99.25,0.01,0.89,-0.32,-39.4,0.66,77.09,4.18,20508264425,0.13,1.76,108150606,18062146331,12,102.46
8/1/2016,101.09,1.2,2.42,1.39,-42.93,0.8,82.95,1.03,20525546229,0.16,1.77,132857473.7,18055540254,16,103.65
8/2/2016,99.52,-0.81,0.63,-0.27,-35.94,0.74,41.38,17.16,20547312687,0.18,1.79,129775211.2,18052927063,16,104.26
8/3/2016,100.83,-0.02,1.67,0.92,-38.64,0.74,34.22,3.7,20556650708,0.21,1.76,21703209.24,18069641588,12,105.04
8/4/2016,101.48,0.16,2.05,1.45,-38.8,0.69,18.42,2.88,20563496492,0.24,1.69,11057932.4,18082960602,8,105.73
8/5/2016,103.09,1.18,3.35,2.91,-41.96,0.71,27.86,1.51,20583999693,0.26,1.7,24837203.72,18101303001,20,106.67
8/8/2016,103.98,1.45,3.9,3.64,-43.55,0.73,26.59,0,20602476765,0.29,1.66,15782052.36,18118496692,12,107.65
8/9/2016,104.42,1.3,4,3.91,-44.32,0.71,22.74,1.04,20632980188,0.31,1.61,28716188.9,18143108739,16,108.59
8/10/2016,103.61,0.02,2.89,2.95,-40.24,0.59,5.28,7.51,20652641382,0.34,1.58,16913719.14,18159464861,16,109.12
8/11/2016,103.54,-0.46,2.54,2.74,-39.88,0.46,-2.7,8.07,20661323945,0.35,1.54,16090397.66,18167636221,12,109.69
8/12/2016,103.79,-0.61,2.5,2.84,-40.46,0.35,-11.7,6.07,20665627915,0.37,1.48,3965223.92,18170364495,8,110.16
8/15/2016,105.09,0.21,3.48,3.98,-43.33,0.32,-1.73,0.88,20669498082,0.38,1.48,5700333.1,18172233736,-24,110.87
8/16/2016,104.99,-0.32,3.08,3.71,-42.74,0.25,1.36,11.47,20661346319,0.39,1.44,2708706.18,18165805398,-20,111.4
8/17/2016,104.83,-0.85,2.63,3.39,-41.76,0.17,-17.58,15.42,20652925061,0.4,1.41,5786692.76,18165751140,-20,111.77
8/18/2016,104.69,-1.32,2.22,3.1,-40.85,0.07,-17.29,18.46,20645603764,0.4,1.35,5555904.16,18166892199,-20,111.9
8/19/2016,104.97,-1.36,2.23,3.23,-41.62,0,-25.42,13.96,20639623995,0.4,1.35,6043494.5,18169797483,-20,111.84
8/22/2016,104.12,-2.41,1.16,2.25,-35.92,-0.12,-46.56,31.5,20623306538,0.39,1.36,-5071678.94,18168243544,-20,111.29
8/23/2016,104.46,-2.3,1.26,2.45,-37.05,-0.2,-37.31,27.88,20617999505,0.39,1.32,-2950268.48,18170388278,-20,110.56
8/24/2016,103.64,-3.24,0.26,1.51,-31.74,-0.31,-70.69,54.32,20613028650,0.38,1.31,-6021590.52,18167301521,-20,110.2
8/25/2016,103.18,-3.76,-0.37,0.94,-28.91,-0.42,-113.36,74.93,20607437486,0.36,1.32,-7713953.66,18170126997,-20,109.82
8/26/2016,102.55,-4.39,-1.13,0.22,-25.19,-0.52,-142.23,83.93,20591219450,0.34,1.34,-12633118.36,18169109862,-20,109.26
8/29/2016,102.43,-4.5,-1.38,0.01,-24.49,-0.59,-163.48,86.55,20575171400,0.32,1.33,-8842966.46,18167412700,-20,108.84
8/30/2016,101.61,-5.23,-2.28,-0.88,-19.8,-0.67,-230,89.43,20549899027,0.3,1.33,-14366174.94,18166522792,-20,108.06
8/31/2016,101.71,-5.06,-2.27,-0.85,-20.36,-0.7,-230.66,87.32,20535294151,0.27,1.3,-9890213.54,18167207067,-24,107.43
9/1/2016,102.34,-4.43,-1.75,-0.31,-23.86,-0.66,-218.48,74,20531046830,0.25,1.29,-4217886.82,18170173047,-28,106.93
9/2/2016,103.34,-3.52,-0.89,0.59,-28.82,-0.55,-136.81,52.85,20537713257,0.23,1.29,4641155.84,18177333142,-32,106.8
9/6/2016,103.31,-3.63,-1.05,0.46,-28.61,-0.47,-111.75,47.49,20543997665,0.21,1.25,5079160.7,18182093960,-40,106.76
9/7/2016,103.97,-3.1,-0.55,1.02,-31.75,-0.36,-92.42,31.74,20563727729,0.19,1.28,14748938.98,18191316820,-40,106.92
9/8/2016,101.13,-5.8,-3.43,-1.88,-15.7,-0.47,-228.76,93.71,20566924905,0.17,1.41,-15949459.9,18192926683,-44,106.43
9/9/2016,98.74,-7.82,-5.76,-4.27,-6.99,-0.68,-311.81,100,20555470381,0.15,1.5,-41568090.16,18180518441,-148,105.49
9/12/2016,101.05,-5.41,-3.49,-2.01,-17.42,-0.63,-250.7,57.14,20547713920,0.13,1.62,-26003320.42,18172671151,-152,105.11
9/13/2016,103.56,-3.04,-1.11,0.41,-25.96,-0.42,-68.69,13.42,20557768776,0.11,1.74,5370409.3,18166571023,-152,105.43
9/14/2016,107.38,0.29,2.43,4.06,-35.21,-0.03,86.14,12,20581818829,0.1,1.98,85606320.96,18165695986,-72,106.53
9/15/2016,111.18,3.28,5.81,7.61,-41.6,0.46,197.61,1.21,20634591924,0.11,2.12,184577486.2,18188030792,-68,108.33
9/16/2016,110.53,1.96,4.79,6.74,-39.26,0.69,141,8.9,20680699032,0.13,2.12,196446426.2,18217154251,-64,109.88
9/19/2016,109.19,0.14,3.14,5.21,-34.57,0.7,75.46,19.05,20708342978,0.15,2.18,162918990.1,18231523207,-60,111.11
9/20/2016,109.18,-0.3,2.83,5.01,-34.53,0.66,22.42,19.12,20716648832,0.17,2.14,131637514.2,18249121737,-60,112.17
9/21/2016,109.16,-0.7,2.53,4.8,-34.45,0.59,2.79,19.27,20695285985,0.19,2.1,45665498.5,18260149688,-60,113.18
9/22/2016,110.23,-0.09,3.29,5.67,-36.7,0.56,9.64,11.43,20662015300,0.21,2.05,-16550683.44,18257627398,-60,114.24
9/23/2016,108.32,-2.23,1.15,3.6,-29.48,0.38,-30.11,25.42,20634225766,0.22,2.13,-26213184.7,18254647441,-60,114.76
9/26/2016,108.49,-2.28,1.1,3.6,-29.89,0.25,-44.54,24.18,20621814730,0.23,2.11,-12595447.36,18261615925,-60,115.16
9/27/2016,108.7,-2.29,1.08,3.65,-30.43,0.14,-45.53,22.64,20621228031,0.24,2.02,-11492907.52,18270264670,-60,115.49
9/28/2016,109.56,-1.71,1.7,4.34,-32.65,0.11,-30.91,16.34,20633770185,0.24,1.99,-6250628.16,18274963970,-60,115.81
9/29/2016,107.79,-3.57,-0.24,2.43,-25.72,-0.05,-62.22,29.3,20632920145,0.24,2,-25604455.2,18273229838,-60,115.65
9/30/2016,108.66,-2.86,0.43,3.15,-28.17,-0.1,-63.33,35.01,20649842156,0.24,1.97,773308.92,18278785997,-60,115.65
10/3/2016,108.13,-3.48,-0.27,2.48,-26.13,-0.19,-69.64,48.29,20656449926,0.23,1.88,-2542638.66,18280045203,-60,115.55
10/4/2016,108.61,-3.14,0.03,2.81,-27.58,-0.21,-57.43,68.68,20664083582,0.23,1.87,-721413.8,18274109836,-60,115.47
10/5/2016,108.66,-3.21,-0.09,2.72,-27.74,-0.23,-65.1,67.6,20670079638,0.22,1.81,-5605149.54,18267901530,-60,115.4
10/6/2016,109.5,-2.56,0.54,3.4,-30.39,-0.19,-49.72,49.46,20689008954,0.22,1.77,11933769.5,18267617853,-60,115.09
10/7/2016,109.67,-2.58,0.51,3.41,-30.92,-0.16,-38.91,25.96,20705534138,0.21,1.72,6431992.12,18263256280,-60,114.4
10/10/2016,111.66,-0.95,2.23,5.21,-36.59,-0.02,61.34,13.46,20733646865,0.21,1.79,23154289.16,18262778513,0,114.21
10/11/2016,111.91,-1.06,2.21,5.26,-37.23,0.07,120.58,33.47,20768620434,0.21,1.85,23501605.16,18253849003,4,114.19
10/12/2016,112.95,-0.43,2.95,6.09,-39.84,0.17,103.53,18.91,20806820743,0.21,1.84,31105125.98,18245719738,4,114.69
10/13/2016,112.59,-1.13,2.32,5.53,-37.83,0.19,43.71,23.95,20832226707,0.22,1.83,23736348.16,18239389543,4,115.47
10/14/2016,113.24,-0.86,2.68,5.97,-39.53,0.22,64.72,15.38,20859891421,0.22,1.78,27542945.92,18232553116,4,116.28
10/17/2016,113.16,-1.27,2.33,5.69,-39.05,0.21,26.73,16.55,20875583965,0.23,1.73,12743037.1,18225607173,4,116.88
10/18/2016,113.08,-1.64,1.99,5.41,-38.53,0.16,18.5,17.71,20873557605,0.24,1.66,9148129.3,18225788429,0,117.4
10/19/2016,112.73,-2.21,1.4,4.87,-36.21,0.09,-45.26,22.79,20860006968,0.24,1.83,-72343.98,18228987022,-4,117.79
10/20/2016,112.67,-2.48,1.12,4.63,-35.8,0.02,-28.1,25.43,20848669653,0.24,1.77,2171999.64,18230796013,-32,118.23
10/21/2016,112.21,-3.07,0.46,4,-32.58,-0.07,-45.68,34.49,20825563366,0.24,1.7,-4596510.36,18232952879,-32,118.31
10/24/2016,113.26,-2.25,1.28,4.86,-36.59,-0.08,-22.56,17.33,20811889793,0.23,1.66,724609.32,18236532742,-32,118.57
10/25/2016,113.86,-1.91,1.63,5.27,-38.66,-0.06,-11.57,7.91,20812752709,0.23,1.62,6892941.36,18252373804,-32,118.9
10/26/2016,111.2,-4.55,-1.16,2.47,-23,-0.22,-127.6,57.62,20804395701,0.23,1.85,-26888041.56,18277512423,-32,118.71
10/27/2016,110.09,-5.54,-2.35,1.25,-18.07,-0.4,-136.54,78.25,20793951444,0.21,1.85,-34271305.94,18296839426,-32,118.07
10/28/2016,109.33,-6.12,-3.16,0.39,-14.99,-0.56,-170.93,92.38,20780573387,0.2,1.84,-37892553.38,18310843799,-32,117.34
10/31/2016,109.15,-6.12,-3.38,0.12,-14.26,-0.65,-197.23,93.41,20757203716,0.18,1.78,-43786773.04,18319490069,-36,116.5
11/1/2016,107.1,-7.81,-5.39,-1.98,-6.96,-0.82,-262.28,87.74,20715443089,0.15,1.89,-67530832.36,18316956385,-140,115.29
11/2/2016,107.2,-7.39,-5.26,-1.93,-7.51,-0.89,-259.47,86.46,20692575648,0.13,1.83,-31780793.68,18300389698,-140,114.14
11/3/2016,106.01,-8.13,-6.35,-3.13,-2.26,-1,-286.74,96.82,20671234095,0.1,1.85,-33588295.58,18283943290,-148,112.75
11/4/2016,105.02,-8.61,-7.2,-4.12,0.27,-1.09,-290.68,92.88,20651297475,0.06,1.87,-33939048.36,18270786150,-152,111.24
11/7/2016,106.59,-6.74,-5.56,-2.57,-8.01,-0.99,-233.48,77.56,20643156734,0.03,1.85,-22764110.04,18264696123,-152,110.37
11/8/2016,107.24,-5.87,-4.86,-1.96,-11.1,-0.84,-199.99,71.22,20648631992,0,1.87,-1642483.84,18263858070,-152,109.74
11/9/2016,107.06,-5.84,-5,-2.17,-10.5,-0.71,-204.51,72.55,20636605636,-0.02,1.97,-4339467.02,18273693956,-164,109.28
11/10/2016,103.97,-8.44,-7.92,-5.23,-1.86,-0.79,-229.72,84.36,20618538892,-0.05,2.2,-30168337.46,18284426031,-168,108.26
11/11/2016,104.61,-7.42,-7.14,-4.58,-4.96,-0.75,-219.63,79.25,20613468327,-0.08,2.21,-19692193.12,18301356393,-168,107.59
11/14/2016,101.89,-9.54,-9.63,-7.23,1.06,-0.85,-244.31,86.16,20591650661,-0.1,2.36,-57755507.3,18311727857,-176,106.51
11/15/2016,103.29,-7.73,-8.05,-5.79,-5.13,-0.78,-210.23,74.28,20571435061,-0.13,2.33,-51874487.78,18322033792,-176,105.89
11/16/2016,106.17,-4.75,-5.12,-2.93,-15.62,-0.5,-164.01,46.9,20574822838,-0.15,2.43,-15851998.1,18333901473,-136,105.96
11/17/2016,106.13,-4.7,-5.11,-2.99,-15.51,-0.29,-142.4,42.17,20584111123,-0.16,2.36,19236092.22,18351297961,-136,106.14
11/18/2016,106.24,-4.52,-4.95,-2.89,-15.9,-0.12,-128.72,38.29,20592256411,-0.17,2.26,15491109.46,18363939006,-136,106.4
11/21/2016,107.91,-2.94,-3.3,-1.28,-21.52,0.11,-90.73,7.5,20616489715,-0.17,2.24,53104950.36,18382183115,-136,107.21
11/22/2016,107.98,-2.96,-3.26,-1.26,-21.75,0.26,-57.1,7.43,20639463223,-0.17,2.15,44434405.04,18397691690,-136,108.2
11/23/2016,107.41,-3.56,-3.83,-1.87,-19.71,0.32,-77.13,14.27,20645183348,-0.16,2.1,7415655.44,18405870368,-136,108.88
11/25/2016,107.97,-3.08,-3.29,-1.36,-21.72,0.38,-45.54,7.55,20658725058,-0.15,2.02,8922014.72,18413327299,-136,109.6
11/28/2016,107.75,-3.35,-3.52,-1.62,-20.86,0.4,-23.25,10.67,20661142188,-0.14,1.95,7100043.28,18417683688,-136,110.24
11/29/2016,107.64,-3.49,-3.64,-1.77,-20.41,0.39,-42.23,11.99,20652000654,-0.13,1.95,-3301955.94,18420111391,-136,110.86
11/30/2016,106.7,-4.37,-4.55,-2.73,-16.6,0.31,-48.08,23.2,20630433561,-0.11,1.95,-10463977.92,18418300417,-136,111.1
12/1/2016,105.67,-5.25,-5.51,-3.77,-12.79,0.18,-103.32,35.48,20606934375,-0.11,1.95,-14977262.58,18409762740,-128,111.15
12/2/2016,106.08,-4.74,-5.05,-3.36,-14.73,0.13,-112.61,30.59,20586445604,-0.1,1.9,-14087270.08,18403008731,-128,111.12
12/5/2016,105.29,-5.37,-5.76,-4.15,-11.79,0.04,-138.76,53.21,20564530721,-0.1,1.89,-18314012.14,18399640753,-124,110.81
12/6/2016,106.13,-4.46,-4.88,-3.32,-15.86,0.04,-100.22,42.88,20553560681,-0.1,1.84,-13285542.02,18395452925,-120,110.85
12/7/2016,107.21,-3.42,-3.8,-2.27,-20.64,0.12,-64.75,34.05,20555822836,-0.09,1.86,-7314.22,18401677828,-116,111.18
12/8/2016,108.3,-2.48,-2.75,-1.23,-24.97,0.23,-6.33,8.19,20570916027,-0.08,1.85,13533472.24,18415326864,-44,111.72
12/9/2016,110.13,-0.95,-1.03,0.51,-31.12,0.41,68.41,11.63,20587584144,-0.07,1.91,23949537.96,18427858413,-8,112.24
12/12/2016,109.48,-1.81,-1.77,-0.21,-28.08,0.47,48.57,25.19,20605842293,-0.05,1.95,25944146.26,18438750990,-4,112.61
12/13/2016,111.37,-0.29,-0.03,1.57,-33.73,0.6,98.32,9.52,20627608112,-0.03,2,38074689.2,18450938162,0,112.96
12/14/2016,111.37,-0.63,-0.18,1.46,-33.73,0.66,97.27,12.7,20643374188,-0.01,1.94,31594965.9,18453608170,4,113.33
12/15/2016,112,-0.36,0.28,1.98,-35.52,0.69,82.19,10.73,20663031509,0.01,1.91,31556165.56,18450713605,8,114.03
12/16/2016,112.15,-0.56,0.26,2.01,-35.95,0.69,52.72,8.96,20684678531,0.03,1.84,20295338.1,18443130057,8,114.66
12/19/2016,112.82,-0.26,0.75,2.55,-37.89,0.69,42.56,8.11,20717156314,0.06,1.82,27446449.8,18437928160,16,115.35
12/20/2016,113.13,-0.32,0.87,2.73,-38.77,0.67,32.12,5.95,20745172327,0.08,1.75,12243417.08,18428401252,20,116.18
12/21/2016,113.24,-0.55,0.79,2.7,-39.1,0.62,14.57,4.76,20777944973,0.1,1.67,12766646.7,18422877215,16,116.97
12/22/2016,112.47,-1.56,-0.13,1.82,-34.07,0.5,-20.15,13.08,20796195540,0.12,1.65,2887332.64,18421916827,12,117.45
12/23/2016,112.7,-1.57,-0.06,1.93,-34.89,0.41,-26.15,11.75,20808425776,0.13,1.6,2212274.88,18425933116,-36,117.96
12/27/2016,113.44,-1.11,0.51,2.55,-37.47,0.37,-10.08,6.25,20818759499,0.15,1.58,1197766.74,18430080611,-20,118.52
12/28/2016,112.94,-1.82,-0.14,1.93,-34.05,0.28,-22.7,16.94,20820627051,0.16,1.6,-2221170.3,18434087946,-16,118.88
12/29/2016,112.91,-2.04,-0.32,1.79,-33.84,0.19,-34.58,22.55,20814730066,0.17,1.54,-2834637.04,18438345746,-16,119.04
12/30/2016,112,-3.03,-1.33,0.78,-27.68,0.06,-54.28,39.75,20807932998,0.17,1.55,-4384115.76,18436603430,-16,118.8
1/3/2017,112.33,-2.81,-1.11,1.02,-29.22,-0.02,-70.43,43.75,20804042407,0.17,1.55,-3139988.92,18436447657,-16,118.57
1/4/2017,112.2,-3.02,-1.34,0.79,-28.32,-0.08,-63.94,61.31,20792268822,0.17,1.5,-6396994.48,18434426772,-16,118.13
1/5/2017,112.79,-2.57,-0.87,1.28,-31.19,-0.1,-53.76,43.19,20789115132,0.17,1.46,-1687562.02,18436307311,-16,117.79
1/6/2017,114.09,-1.51,0.26,2.45,-36.65,-0.03,9.39,7.35,20795319726,0.17,1.48,6658169.1,18442869274,8,117.73
1/9/2017,115.17,-0.75,1.14,3.39,-40.38,0.08,103.65,9.42,20814353963,0.17,1.48,19474250.1,18455600776,12,117.91
1/10/2017,115.29,-0.94,1.06,3.36,-40.77,0.13,91.21,6.85,20832524237,0.17,1.45,18161736.22,18466342043,12,118.21
1/11/2017,115.93,-0.63,1.49,3.85,-42.83,0.19,101.59,3.48,20860435853,0.18,1.45,22242147.14,18482330139,20,118.49
