Date,close,EMA20,EMA50,EMA100,RSI,MACDH,CCI,WMR,OBV,TRIX,ATR,ForceIndex,AccDis,Aaron,timeseries
9/24/2015,108.43,113.77,116.01,118.78,52.09,0.51,55.73,-22.55,20999523233,-0.07,3.07,34149243,17989209483,56,115.39
9/25/2015,108.14,113.86,115.96,118.7,51.43,0.46,82.82,-30.62,20943371307,-0.05,3.04,-16284058.5,17962079901,56,115.7
9/28/2015,105.87,113.72,115.82,118.58,46.47,0.26,1.11,-62.5,20892589118,-0.04,2.99,-115275569,17911297712,56,115.58
9/29/2015,102.49,113.28,115.56,118.39,40.25,-0.09,-105.07,-86.71,20819223734,-0.04,3.18,-247974997.9,17869096385,56,114.73
9/30/2015,103.73,112.96,115.34,118.22,42.43,-0.25,-113.82,-76.85,20884265330,-0.04,3.15,57887020.4,17860532189,52,113.53
10/1/2015,103.01,112.64,115.11,118.05,41.75,-0.35,-144.55,-76.3,20820336230,-0.05,3.11,-23653767,17922247294,48,112.76
10/2/2015,103.81,112.42,114.93,117.9,43.86,-0.34,-108.34,-67.27,20878355988,-0.06,3.14,46415806.4,17959039821,-52,111.96
10/5/2015,104.21,112.27,114.76,117.76,44.93,-0.29,-86.91,-63.01,20930420731,-0.07,3.08,20825897.2,17984399820,-52,111.12
10/6/2015,104.74,112.18,114.63,117.63,46.39,-0.2,-65.26,-57.36,20979277708,-0.07,3,25894197.8,18011982366,-52,110.71
10/7/2015,104.21,112.04,114.48,117.5,45.1,-0.16,-72.4,-63.01,20932512158,-0.08,2.96,-24785741.5,18019512412,-52,109.96
10/8/2015,102.93,111.8,114.28,117.34,42.06,-0.2,-105.07,-76.65,20870532581,-0.09,2.93,-79333858.6,18038294102,-52,109.23
10/9/2015,105.55,111.83,114.2,117.23,49.55,-0.04,-39.01,-48.72,20923298721,-0.09,2.92,138247286.8,18085008212,-52,109.26
10/12/2015,105.03,111.81,114.1,117.12,48.22,0.03,-14.86,-54.26,20892831517,-0.09,2.8,-15842946.1,18061983378,-52,109.34
10/13/2015,105.22,111.81,114,117.02,48.76,0.1,-18.98,-52.24,20925880773,-0.09,2.73,6279358.6,18070385732,-52,109.63
10/14/2015,103.64,111.66,113.86,116.88,44.58,0.04,-55.89,-69.08,20881418324,-0.09,2.69,-70250669.4,18055413682,-52,109.69
10/15/2015,105.29,111.67,113.78,116.78,49.46,0.12,-10.66,-37.33,20919091776,-0.09,2.64,62161195.8,18081855298,-52,109.9
10/16/2015,104.47,111.61,113.67,116.67,47.23,0.11,-19.6,-39.84,20879859167,-0.08,2.55,-32170739.4,18069845315,-52,109.91
10/19/2015,105.16,111.63,113.59,116.57,49.3,0.15,-13.14,-18.75,20909618320,-0.08,2.49,20533815.6,18098878635,-52,110.31
10/20/2015,107.2,111.83,113.6,116.52,54.92,0.31,75.06,-5.83,20958586083,-0.07,2.55,99894236.5,18136152604,-16,110.96
10/21/2015,107.19,112.01,113.61,116.46,54.89,0.39,145.22,-22.67,20916259109,-0.06,2.5,-423269.7,18096527352,-16,111.71
10/22/2015,108.93,112.35,113.68,116.44,59.34,0.54,171.96,-1.09,20957913198,-0.05,2.45,72478114.9,18138181441,-16,112.89
10/23/2015,112.51,112.99,113.89,116.49,66.64,0.84,278.25,-1.34,21017280112,-0.02,2.54,212533552.1,18191484654,64,114.75
10/26/2015,108.71,113.21,113.95,116.47,55.29,0.74,161.67,-35.83,20950946331,0,2.65,-252068367.8,18140029478,64,115.51
10/27/2015,107.98,113.33,113.97,116.43,53.41,0.59,102.6,-42.46,20881061931,0.02,2.65,-51015612,18100839402,64,115.7
10/28/2015,112.7,113.9,114.18,116.49,62.34,0.77,168.88,-0.31,20966613283,0.04,2.8,403802381.4,18184806470,76,116.84
10/29/2015,113.96,114.53,114.43,116.57,64.3,0.92,176.48,-1.44,21017840617,0.07,2.77,64546440.8,18229259942,80,118.05
10/30/2015,112.93,115,114.63,116.63,61.48,0.89,151.84,-14.75,20968475363,0.1,2.7,-50846211.6,18182683685,84,118.97
11/2/2015,114.61,115.59,114.88,116.72,64.24,0.93,142.47,-1.53,21000678630,0.13,2.64,54101488.6,18208262280,88,120.13
11/3/2015,116,116.26,115.19,116.83,66.38,0.98,149.68,-6.88,21046197606,0.16,2.65,63271376.6,18223761573,92,121.46
11/4/2015,115.43,116.8,115.45,116.93,64.67,0.91,133.63,-13.28,21001311556,0.19,2.62,-25585048.5,18194381613,96,122.44
11/5/2015,114.87,117.2,115.67,117.01,61.43,0.74,98.51,-21.15,20961758876,0.22,2.61,-42716894.4,18178150832,96,122.88
11/6/2015,115.01,117.56,115.88,117.09,61.7,0.59,86.42,-21.23,20994801159,0.24,2.51,4625919.6,18169543178,92,123.47
11/9/2015,114.52,117.85,116.06,117.16,60.13,0.41,72.14,-32.11,20960929754,0.25,2.45,-16596988.5,18155686695,76,123.76
11/10/2015,110.72,117.75,116.09,117.15,49.58,0.02,-0.34,-71.72,20901801823,0.26,2.6,-224686137.8,18138292664,76,123.17
11/11/2015,110.06,117.59,116.09,117.13,48,-0.28,-21.28,-78.43,20856583852,0.25,2.57,-29843860.9,18129903810,76,122.19
11/12/2015,109.67,117.41,116.08,117.11,47.05,-0.5,-32.09,-82.4,20824058273,0.24,2.47,-12684975.8,18101270180,76,121.23
11/13/2015,106.29,116.93,115.93,117.01,39.71,-0.85,-97.57,-99.39,20778245870,0.22,2.54,-154845922.1,18057401334,72,119.43
11/16/2015,108.13,116.67,115.86,116.96,44.75,-0.91,-109.39,-75.23,20816352571,0.19,2.59,69925796.3,18093979062,60,118.07
11/17/2015,107.64,116.38,115.78,116.89,43.71,-0.95,-91.42,-79.02,20788769470,0.16,2.53,-13377804,18078194513,60,116.8
11/18/2015,111.24,116.47,115.84,116.9,52.53,-0.7,-28.78,-50.94,20835444167,0.14,2.62,168028909.2,18115487362,60,116.25
11/19/2015,112.73,116.69,115.95,116.94,55.63,-0.43,10.01,-39.31,20878739987,0.12,2.65,64510771.8,18130691579,48,116.15
11/20/2015,113.25,116.94,116.08,116.98,56.69,-0.2,32.71,-35.26,20913027083,0.11,2.54,17829289.9,18125244097,48,116.51
11/23/2015,111.7,117.02,116.15,117,52.65,-0.16,1.39,-47.35,20880544555,0.11,2.53,-50347918.4,18103906202,48,116.12
11/24/2015,112.83,117.19,116.25,117.04,55.16,-0.06,1.66,-32.59,20923347727,0.1,2.51,48367584.4,18128666781,44,115.83
11/25/2015,111.98,117.27,116.32,117.05,52.89,-0.05,-0.3,-34.97,20901959419,0.1,2.42,-18180061.8,18110870403,-32,115.85
11/27/2015,111.76,117.32,116.38,117.07,52.28,-0.06,-11.19,-37,20888912974,0.09,2.31,-2870217.9,18104588781,-32,115.99
11/30/2015,112.25,117.42,116.46,117.09,53.55,-0.04,8.02,-18.16,20928093296,0.09,2.26,19198357.8,18091371323,-32,116.16
12/1/2015,111.29,117.41,116.49,117.1,50.71,-0.1,-13.26,-28.92,20893240922,0.08,2.24,-33458279,18073677041,-32,116.34
12/2/2015,110.23,117.3,116.48,117.08,47.71,-0.2,-34.18,-40.81,20859854359,0.08,2.22,-35389756.8,18046869111,-32,116.54
12/3/2015,109.15,117.1,116.43,117.05,44.79,-0.32,-74.83,-52.91,20818284850,0.07,2.25,-44895069.7,18037002418,-32,116.55
12/4/2015,112.98,117.29,116.54,117.08,55.23,-0.15,20.66,-9.98,20876061827,0.06,2.38,221285821.9,18088638847,-32,117.31
12/7/2015,112.23,117.38,116.6,117.11,53.12,-0.08,64.08,-24.85,20843977578,0.06,2.36,-24063186.8,18071266400,-32,117.97
12/8/2015,112.18,117.46,116.67,117.13,52.97,-0.04,41.56,-29.65,20809668128,0.05,2.32,-1715472.5,18090984474,-32,118.6
12/9/2015,109.57,117.29,116.63,117.1,45.89,-0.19,-37.88,-75.44,20763306771,0.05,2.38,-121003141.8,18063807127,-32,118.31
12/10/2015,110.12,117.18,116.61,117.08,47.48,-0.23,-34.26,-65.79,20792519498,0.04,2.31,16066999.8,18061559994,-32,118.07
12/11/2015,107.13,116.8,116.47,117.01,40.5,-0.45,-127.01,-95.31,20745633337,0.03,2.38,-140189621.4,18026824717,-28,117.18
12/14/2015,106.43,116.39,116.32,116.92,39.05,-0.6,-200.58,-73.29,20680629728,0.01,2.45,-45502526.3,18082831287,-100,115.81
12/15/2015,104.44,115.83,116.09,116.79,35.19,-0.8,-199.31,-93.05,20627306623,-0.01,2.45,-106112979,18035602251,-96,114.25
12/16/2015,105.29,115.4,115.9,116.68,38.01,-0.82,-189.33,-77.03,20683545090,-0.04,2.5,47802697,18068922221,-68,112.85
12/17/2015,102.93,114.79,115.63,116.53,33.64,-0.94,-168.05,-98.37,20638772263,-0.06,2.56,-105663871.7,18024149394,-68,111.45
12/18/2015,99.98,113.95,115.25,116.32,29.13,-1.15,-193.38,-98.43,20542318936,-0.1,2.64,-284537314.7,17939135275,-76,109.75
12/21/2015,101.28,113.32,114.94,116.14,33.37,-1.13,-163.6,-87.68,20589909546,-0.13,2.58,61867793,17984610747,-80,108.58
12/22/2015,101.18,112.74,114.64,115.97,33.21,-1.05,-131.69,-88.38,20557120179,-0.17,2.49,-3278936.7,17992078144,-80,107.39
12/23/2015,102.56,112.35,114.41,115.82,37.76,-0.85,-98.54,-78.73,20589777533,-0.19,2.43,45067148.5,18015235177,-80,106.78
12/24/2015,101.98,111.94,114.16,115.67,36.63,-0.7,-85.84,-82.79,20576180853,-0.22,2.33,-7886074.4,18003710372,-80,106.12
12/28/2015,100.77,111.45,113.87,115.49,34.32,-0.63,-98.24,-90.41,20549476643,-0.24,2.3,-32312094.1,17999628572,-80,105.34
12/29/2015,102.69,111.19,113.67,115.36,40.71,-0.41,-67.8,-73.84,20580407886,-0.26,2.32,59387986.6,18013950820,-80,105.19
12/30/2015,101.27,110.82,113.42,115.2,37.78,-0.33,-72.2,-84.61,20555194109,-0.27,2.26,-35803563.3,17993381686,-40,104.78
12/31/2015,99.21,110.29,113.1,115,33.97,-0.37,-100,-95.84,20514281793,-0.29,2.28,-84279371,17968760247,-68,104
1/4/2016,99.3,109.82,112.79,114.81,34.28,-0.35,-115.37,-68.98,20581931180,-0.3,2.36,6088444.8,18035686541,-72,103.29
1/5/2016,96.66,109.15,112.4,114.57,29.82,-0.46,-117.49,-93.43,20526140188,-0.32,2.44,-147288218.9,17989626536,-72,102.65
1/6/2016,94.65,108.34,111.94,114.3,26.95,-0.62,-157.37,-93.3,20457682800,-0.34,2.46,-137599349.9,17966624854,-80,101.78
1/7/2016,90.4,107.21,111.33,113.94,22.1,-0.93,-208.79,-99.87,20376588372,-0.37,2.59,-344651319,17886407122,-84,100.32
1/8/2016,90.91,106.23,110.77,113.61,23.87,-1.02,-186.67,-95.95,20447386388,-0.4,2.6,36106988.2,17827659832,-84,99.02
1/11/2016,92.48,105.5,110.29,113.31,29.2,-0.89,-148.17,-83.85,20497125765,-0.43,2.56,78090821.9,17846745873,-84,98.38
1/12/2016,93.91,104.97,109.88,113.04,33.76,-0.65,-104.22,-72.85,20546279992,-0.45,2.53,70290544.6,17857110212,-84,97.97
1/13/2016,91.34,104.25,109.39,112.73,30.02,-0.59,-108.95,-92.62,20483840361,-0.48,2.63,-160469851.7,17797559818,-84,97.16
1/14/2016,93.47,103.8,109.01,112.47,36.31,-0.36,-97.15,-72.39,20547010488,-0.49,2.78,134552370.5,17835142046,-100,96.79
1/15/2016,91.08,103.16,108.54,112.17,32.75,-0.31,-112.98,-87.42,20467176597,-0.51,2.88,-190802999.5,17875568569,-100,96.22
1/19/2016,90.61,102.54,108.07,111.86,32.09,-0.26,-97.03,-90.76,20414088850,-0.52,2.9,-24951241.1,17861580369,-96,95.5
1/20/2016,90.74,102,107.63,111.56,32.5,-0.17,-97.94,-77.95,20486423266,-0.53,3.03,9403474.1,17891460760,-100,94.66
1/21/2016,90.25,101.45,107.19,111.26,31.72,-0.1,-85.44,-78.84,20434261803,-0.54,3.03,-25559116.9,17887557521,-92,94.02
1/22/2016,95.37,101.45,106.96,111.07,46.17,0.31,-18.88,-35.64,20500062270,-0.53,3.18,336898391,17951654416,-92,94.56
1/25/2016,93.39,101.26,106.67,110.83,42.43,0.46,-19.89,-51.57,20448267745,-0.52,3.12,-102553159.5,17910129495,-84,94.96
1/26/2016,93.94,101.14,106.4,110.62,43.79,0.6,-22.11,-26.59,20523344747,-0.51,3.1,41292351.1,17937648823,-84,95.55
1/27/2016,87.37,100.4,105.9,110.28,33.57,0.27,-123.85,-99.02,20389975073,-0.5,3.35,-876238758.2,17810767382,-100,94.81
1/28/2016,88.04,99.8,105.43,109.96,35.23,0.12,-136,-81.4,20445653898,-0.5,3.26,37304812.8,17843965555,-80,94.64
1/29/2016,91.29,99.57,105.12,109.71,42.71,0.26,-67.81,-45.84,20510070402,-0.49,3.26,209353638,17908382059,-80,95.19
2/1/2016,90.38,99.27,104.77,109.45,41.27,0.31,-67.6,-55.8,20469126861,-0.48,3.17,-37258622.3,17931823017,-80,95.47
2/2/2016,88.43,98.81,104.37,109.15,38.3,0.23,-100.54,-77.13,20431769646,-0.47,3.09,-72846569.3,17902956078,-80,95.52
2/3/2016,90.3,98.58,104.06,108.9,42.57,0.31,-66.48,-56.67,20477733940,-0.46,3.07,85953229.8,17932599717,-80,95.8
2/4/2016,91.07,98.39,103.76,108.65,43.14,0.4,-36.56,-53.94,20524205592,-0.45,3,11617913,17947366410,-80,96
2/5/2016,88.49,97.97,103.38,108.36,38.87,0.29,-90.4,-82.17,20477787528,-0.44,3.02,-119758605.1,17910433152,-76,95.26
2/8/2016,89.48,97.69,103.05,108.1,41.27,0.3,-93.11,-71.33,20531808903,-0.43,2.99,53481161.3,17936428400,-72,94.81
2/9/2016,89.46,97.43,102.74,107.84,41.24,0.32,-72.73,-71.55,20487477708,-0.42,2.92,-886623.9,17938854485,-64,94.57
2/10/2016,88.74,97.13,102.41,107.57,39.92,0.29,-70.56,-79.43,20445134107,-0.41,2.88,-30487392.7,17902909473,-64,94.41
2/11/2016,88.17,96.81,102.06,107.3,38.86,0.25,-116.36,-85.67,20395059396,-0.4,2.82,-28542585.3,17905025306,-60,93.93
2/12/2016,88.46,96.54,101.75,107.03,39.73,0.25,-99.64,-81.15,20435410777,-0.39,2.73,11701900.5,17917753594,-12,93.81
2/16/2016,91.11,96.55,101.55,106.83,47.19,0.43,1.22,-14.14,20484468693,-0.37,2.74,130003477.4,17957613151,-12,94.03
2/17/2016,92.59,96.7,101.41,106.65,50.85,0.64,66.12,-1.55,20529331936,-0.35,2.69,66397599.6,17998556304,-12,94.5
2/18/2016,90.73,96.66,101.21,106.45,46.49,0.64,43.7,-41.75,20490310953,-0.33,2.7,-72579028.4,17964247394,-12,94.59
2/19/2016,90.51,96.6,101.01,106.24,45.99,0.62,5.57,-45.24,20454936780,-0.31,2.57,-7782318.1,17946562150,-12,94.59
2/22/2016,91.35,96.62,100.85,106.06,48.29,0.64,34.72,-31.9,20489217538,-0.29,2.46,28795836.7,17979443694,-12,95.35
2/23/2016,89.16,96.44,100.6,105.83,43.14,0.5,-23.29,-66.67,20457274905,-0.27,2.45,-69954366.3,17952087695,-12,95.52
2/24/2016,90.57,96.41,100.43,105.64,47.05,0.49,-11.17,-44.29,20493530650,-0.25,2.49,51120600.4,17981708402,-12,96.1
2/25/2016,91.23,96.44,100.28,105.46,48.83,0.52,54.19,-33.81,20521113309,-0.23,2.42,18204554.9,18009291061,-12,96.12
2/26/2016,91.38,96.49,100.15,105.29,49.24,0.53,111.16,-31.43,20550104440,-0.21,2.35,4348669.6,17993553477,-12,96.2
2/29/2016,91.16,96.51,100.02,105.12,48.62,0.51,104.91,-34.92,20514888163,-0.19,2.3,-7747580.9,17960120303,-12,96.56
3/1/2016,95,96.89,100.04,105.03,58.52,0.73,223.63,-2.93,20565295310,-0.16,2.43,193563444.5,18003304934,-12,97.6
3/2/2016,95.22,97.26,100.06,104.95,59.01,0.85,225.02,-1.69,20598464870,-0.13,2.34,7297303.2,18029044512,92,98.39
3/3/2016,95.97,97.66,100.12,104.88,60.7,0.94,210.03,-2.41,20635420612,-0.1,2.26,27716806.5,18053686562,96,99.44
3/4/2016,97.48,98.17,100.23,104.84,63.94,1.05,211.32,-7.09,20681475712,-0.06,2.27,69543201,18071102356,100,100.75
3/7/2016,96.34,98.52,100.3,104.78,59.93,0.99,153.25,-18.02,20645559902,-0.02,2.26,-40944023.4,18070142040,60,101.43
3/8/2016,95.5,98.76,100.33,104.71,57.09,0.85,108.34,-26.08,20614377708,0.01,2.2,-26193043,18067849232,60,101.93
3/9/2016,95.59,98.99,100.36,104.64,57.32,0.72,91.46,-25.22,20641579391,0.04,2.14,2448151.5,18075947443,60,102.35
3/10/2016,95.64,99.19,100.39,104.57,57.46,0.61,84.81,-24.74,20675092968,0.07,2.13,1675678.8,18075145683,60,102.6
3/11/2016,96.73,99.49,100.46,104.52,60.47,0.57,95.1,-14.29,20702501205,0.09,2.06,29874978.3,18101148369,60,102.9
3/14/2016,96.99,99.77,100.54,104.48,61.17,0.53,95.42,-11.79,20727577267,0.11,1.99,6519776.1,18108915291,60,103.14
3/15/2016,99.05,100.23,100.7,104.49,66.31,0.6,136.57,-6.04,20767645001,0.13,2.04,82539532,18112831686,88,103.97
3/16/2016,100.44,100.78,100.91,104.52,69.26,0.69,145.37,-3.49,20805948494,0.16,2.02,53241855.3,18135991938,92,105.13
3/17/2016,100.27,101.26,101.1,104.54,68.47,0.69,133.62,-6.82,20771527789,0.19,1.98,-5851519.9,18139867116,96,105.91
3/18/2016,100.39,101.7,101.29,104.57,68.74,0.66,126.71,-6.39,20815732960,0.21,1.93,5304620.5,18144928777,100,106.53
3/21/2016,100.38,102.1,101.47,104.59,68.69,0.59,126.04,-21.72,20780230282,0.23,1.98,-355026.8,18131206658,100,107.1
3/22/2016,101.19,102.54,101.68,104.64,70.66,0.55,118.51,-12.4,20812674657,0.25,1.98,26279943.8,18145869019,72,107.43
3/23/2016,100.6,102.88,101.85,104.67,67.33,0.45,106.95,-20.27,20786971162,0.27,1.93,-15165062.1,18130271172,72,107.62
3/24/2016,100.14,103.15,102,104.69,64.77,0.31,78.08,-26.4,20760838207,0.28,1.88,-12021159.3,18134114254,72,107.64
3/28/2016,99.66,103.34,102.13,104.7,62.11,0.16,66.13,-32.8,20741426835,0.29,1.83,-9317458.6,18119169215,72,107.43
3/29/2016,102.15,103.76,102.34,104.76,69.18,0.21,93.78,-1.44,20772616918,0.3,1.91,77663306.7,18148001285,92,107.57
3/30/2016,104.03,104.31,102.63,104.85,73.23,0.32,156.96,-8.37,20818218067,0.31,1.97,85730160.1,18150506843,96,108.35
3/31/2016,103.46,104.75,102.88,104.93,70.22,0.33,137.18,-16.03,20792329618,0.32,1.9,-14756415.9,18130202177,96,108.91
4/1/2016,104.46,105.25,103.16,105.03,72.37,0.36,129.66,-4.98,20818203568,0.33,1.89,25873950,18155788638,92,109.62
4/4/2016,105.59,105.81,103.47,105.15,74.6,0.41,164.5,-12.83,20855559772,0.34,1.91,42212510.5,18151508240,100,110.59
4/5/2016,104.28,106.19,103.72,105.25,67.76,0.32,120.85,-31.32,20828981120,0.35,1.9,-34818034.1,18140755045,96,111.05
4/6/2016,105.43,106.65,104,105.36,70.33,0.29,119.45,-16.83,20855385197,0.36,1.89,30364688.5,18166565772,92,111.51
4/7/2016,103.01,106.83,104.18,105.42,59.57,0.09,70.9,-49.93,20823583327,0.36,1.96,-76960525.4,18146355884,88,111.34
4/8/2016,103.13,107,104.35,105.49,59.9,-0.06,57.19,-48.29,20847165067,0.36,1.93,2829808.8,18137217960,64,111.08
4/11/2016,103.49,107.19,104.54,105.56,60.92,-0.15,67.77,-43.37,20876572585,0.35,1.93,10586706.5,18114088451,64,110.91
4/12/2016,104.91,107.5,104.77,105.65,64.74,-0.13,72.51,-23.94,20903804910,0.35,1.93,38669901.5,18139544755,64,110.94
4/13/2016,106.51,107.94,105.05,105.78,68.48,-0.03,124.75,-4.02,20937062226,0.35,1.93,53211705.6,18159844675,92,111.4
4/14/2016,106.57,108.33,105.33,105.9,68.62,0.02,121.13,-3.86,20962536149,0.34,1.86,1528435.4,18171380037,96,111.92
4/15/2016,104.32,108.48,105.51,105.98,58.54,-0.12,70.67,-33.82,20915597180,0.34,1.91,-105612680.3,18128824473,96,111.88
4/18/2016,101.95,108.38,105.58,106.01,50.17,-0.37,-39.69,-90.09,20854775719,0.33,1.99,-144146862.6,18100683200,92,111.31
4/19/2016,101.38,108.24,105.64,106.03,48.38,-0.56,-72.86,-88.96,20822390840,0.31,1.97,-18459381,18093181618,88,110.6
4/20/2016,101.6,108.14,105.7,106.05,49.14,-0.66,-74.36,-83.1,20853001870,0.28,1.97,6734426.6,18094840344,84,110.01
4/21/2016,100.44,107.93,105.71,106.05,45.37,-0.78,-112.74,-93.45,20821449345,0.26,1.95,-36600929,18083427728,80,109.11
4/22/2016,100.15,107.72,105.7,106.04,44.45,-0.85,-135.32,-86.36,20787766224,0.23,1.94,-9768105.1,18088136122,-24,108.11
4/25/2016,99.55,107.46,105.68,106.02,42.54,-0.9,-153.27,-92.77,20759734636,0.2,1.89,-16818952.8,18088136122,-28,106.93
4/26/2016,98.82,107.17,105.63,105.99,40.26,-0.94,-157.33,-94.81,20703718471,0.16,1.85,-40891800.5,18067583428,-32,105.89
4/27/2016,92.29,106.28,105.32,105.83,26.58,-1.34,-294.02,-87.19,20589116329,0.12,2.34,-748351987.3,18114861539,-36,103.82
4/28/2016,89.3,105.19,104.91,105.61,22.76,-1.72,-253.52,-96.8,20506873639,0.06,2.43,-245905643.1,18058900260,-40,101.27
4/29/2016,88.21,104.1,104.47,105.38,21.55,-1.94,-224.88,-93.81,20438342161,0,2.42,-74699311,18066652690,-44,98.84
5/2/2016,88.11,103.1,104.05,105.14,21.44,-1.98,-183.3,-93.8,20390182057,-0.07,2.37,-4816010.4,18089586072,-48,96.78
5/3/2016,89.65,102.35,103.7,104.95,27.72,-1.8,-133.68,-86.09,20447013334,-0.13,2.35,87520166.6,18115518791,-48,95.15
5/4/2016,88.66,101.57,103.33,104.73,26.27,-1.64,-114.64,-91.01,20405987859,-0.19,2.33,-40615220.3,18089088918,-48,93.69
5/5/2016,88.28,100.78,102.93,104.51,24.91,-1.51,-110.21,-94.92,20370097359,-0.25,2.27,-34095975,18082117382,-48,92.02
5/6/2016,87.76,100.01,102.53,104.27,24.18,-1.36,-101.43,-94.64,20326397473,-0.3,2.22,-22723940.7,18085941122,-64,90.5
5/9/2016,87.83,99.32,102.15,104.05,24.64,-1.16,-86.26,-94.03,20358902900,-0.34,2.15,3250542.7,18066107302,-64,89.3
5/10/2016,88.46,98.76,101.81,103.83,27.48,-0.92,-77.81,-89.59,20392589736,-0.38,2.1,20212101.6,18092872185,-64,88.64
5/11/2016,87.55,98.17,101.44,103.61,25.89,-0.75,-72.81,-95.49,20363870627,-0.41,2.03,-26134389.2,18066740383,-64,88.25
5/12/2016,85.38,97.42,101.01,103.35,22.53,-0.72,-86.86,-94.62,20287555937,-0.45,2.12,-165602877.3,18030542781,-80,87.74
5/13/2016,85.56,96.76,100.6,103.09,23.42,-0.62,-83.97,-93.37,20331948702,-0.47,2.09,7990697.7,18013795810,-80,87.35
5/16/2016,88.92,96.49,100.33,102.91,37.74,-0.28,-50.34,-52.27,20393208458,-0.49,2.22,205832780.2,18052250839,-80,87.66
5/17/2016,88.53,96.2,100.06,102.72,36.88,-0.05,-40.94,-52.2,20346291519,-0.5,2.18,-18297606.2,18031984943,-80,88.04
5/18/2016,89.6,96.05,99.85,102.56,40.87,0.2,-23.94,-20.84,20388353910,-0.5,2.15,45006758.4,18032622252,-80,88.88
5/19/2016,89.24,95.87,99.63,102.4,39.95,0.35,-25.74,-26.44,20357911810,-0.5,2.07,-10959156,18038027858,-80,89.7
5/20/2016,90.26,95.81,99.45,102.26,43.79,0.53,6.52,-10.58,20389937778,-0.48,2.01,32666487.4,18055272610,-76,90.88
5/23/2016,91.47,95.87,99.34,102.14,48.04,0.71,75.54,-9.84,20427956421,-0.46,2.01,46002558,18055272610,-72,92.4
5/24/2016,92.94,96.06,99.28,102.06,52.71,0.91,170.64,-2.2,20463096595,-0.44,1.98,51656055.8,18079730171,-64,94.27
5/25/2016,94.66,96.4,99.29,102.01,57.53,1.12,224.94,-1.17,20501738703,-0.4,1.97,66464425.8,18112682644,-64,95.83
5/26/2016,95.45,96.78,99.34,101.98,59.56,1.27,213.16,-2.84,20558069862,-0.36,1.98,44501615.6,18151764070,-60,97.17
5/27/2016,95.39,97.12,99.38,101.94,59.33,1.31,175,-3.37,20521728622,-0.31,1.93,-2180474.4,18180985393,-56,98.28
5/31/2016,94.9,97.38,99.4,101.9,57.36,1.25,136.45,-7.73,20479421410,-0.26,1.9,-20730533.9,18194373752,-52,99.18
6/1/2016,93.5,97.49,99.36,101.83,52.04,1.08,94.57,-20.16,20450248125,-0.22,1.87,-40842599,18171469106,-48,99.88
6/2/2016,92.76,97.51,99.29,101.75,49.43,0.87,52.37,-28.05,20410056525,-0.19,1.87,-29741784,18203688819,40,100.26
6/3/2016,92.96,97.55,99.24,101.68,50.16,0.72,57.69,-30.95,20438561413,-0.16,1.8,5700977.6,18207860266,40,100.52
6/6/2016,93.67,97.65,99.22,101.62,52.76,0.64,84.43,-36.71,20461853917,-0.13,1.98,16537677.8,18196160344,64,100.79
6/7/2016,94.07,97.78,99.21,101.57,54.21,0.59,75.22,-34.38,20484263367,-0.1,1.93,8963780,18177198502,64,101.05
6/8/2016,93.98,97.89,99.2,101.51,53.81,0.52,63.99,-35.46,20463415236,-0.08,1.85,-1876331.8,18168669721,64,101.27
6/9/2016,94.69,98.06,99.22,101.48,56.53,0.5,66.07,-30.39,20490016590,-0.05,1.83,18886961.3,18183448251,64,101.44
6/10/2016,93.87,98.13,99.2,101.42,52.67,0.42,49.22,-49.2,20458303654,-0.03,1.78,-26004607.5,18177378211,64,101.08
6/13/2016,92.38,98.06,99.13,101.34,46.46,0.25,10.1,-86.5,20420283160,-0.02,1.8,-56650536.1,18148392290,64,100.31
6/14/2016,92.5,98,99.06,101.27,47,0.13,-9.5,-84.22,20452215104,-0.01,1.79,3831833.3,18142746352,64,99.84
6/15/2016,92.18,97.92,98.99,101.18,45.67,0.04,-21.8,-90.3,20422769877,0,1.76,-9422472.6,18117995292,64,99.21
6/16/2016,92.59,97.88,98.93,101.11,47.71,0,-52.46,-74.57,20454096692,0,1.76,12843994.1,18141863341,64,98.73
6/17/2016,90.37,97.64,98.79,101,39.15,-0.16,-138.66,-99.54,20393088473,0,1.79,-135438246.2,18083566599,64,97.71
6/20/2016,90.14,97.4,98.65,100.88,38.38,-0.27,-154.55,-98.98,20358676572,-0.01,1.77,-7914737.2,18052283053,60,96.75
6/21/2016,90.95,97.26,98.54,100.78,42.65,-0.27,-142.75,-82.89,20394222930,-0.02,1.77,28792550,18069143153,56,96.09
6/22/2016,90.59,97.09,98.42,100.68,41.28,-0.28,-113.83,-87.88,20365003808,-0.03,1.75,-10518883.9,18047513413,52,95.54
6/23/2016,91.14,97,98.33,100.59,44.23,-0.23,-104.46,-80.26,20397243995,-0.03,1.7,17732102.8,18067973532,44,95.34
6/24/2016,88.44,96.66,98.14,100.45,34.96,-0.36,-190.81,-89.78,20321932639,-0.05,1.83,-203340661.2,18049004836,-56,94.74
6/27/2016,87.08,96.22,97.9,100.28,31.39,-0.5,-208.41,-93.64,20275310451,-0.06,1.83,-63406175.7,18034867786,-60,93.97
6/28/2016,88.63,95.97,97.73,100.15,39.03,-0.46,-143.77,-75.38,20315755365,-0.08,1.82,62689616.7,18071587510,-60,93.59
6/29/2016,89.44,95.82,97.6,100.03,42.62,-0.35,-91.02,-63.04,20352286371,-0.09,1.75,29590114.9,18096206232,-60,93.31
